Step,Average Reward
30,4.1031302538021786
30,4.170869743247892
30,4.171513248421071
30,4.110009980420596
30,4.11121705284241
30,4.110573547669231
30,4.106408923115621
30,4.163374063957042
30,4.164691015333164
30,4.100255908320851
30,4.1013287310998985
30,3.8691541346418723
30,3.5685631757431913
30,3.331847921051232
30,3.2014792904957905
30,3.495401283551368
30,3.6319649506516365
30,3.395275945255591
30,3.2580590929532094
30,3.19077631276341
30,3.190208534786783
30,3.1935642068494956
30,2.9585257894345824
30,2.8885034507052034
30,2.8885034507052034
30,2.888503450705204
30,2.720629711616722
30,2.8899357531516427
30,3.019630937504141
30,3.02459557127121
30,3.0258026436930248
30,3.0269613805683315
30,3.023996677790439
30,3.0854999457909145
30,3.0848838322677805
30,3.08552733744096
30,3.023641408851037
30,3.0303782318983905
30,2.796371452362114
30,2.6608065593744272
30,2.429891581612714
30,2.530507695135848
30,2.7627269032862833
30,2.9271620102985962
30,3.0634003494892266
30,3.0701218616068284
30,3.072054926506085
30,3.3069690815036896
30,3.5126274508711783
30,3.578135380662537
30,3.581933492406099
30,3.349243664245945
30,3.352208367023837
30,3.521614592230082
30,3.4210881166573084
30,3.288301130530247
30,3.5199938631079077
30,3.5834301960076393
30,3.5857513936123526
30,3.580327150362429
30,3.578005952757716
30,3.5752663942181377
30,3.5796108531679707
30,3.3501239671247065
30,3.1507400806478403
30,3.14832172507622
30,3.2126671941381733
30,3.2137813193210722
30,3.445264075059411
30,3.6487552534100782
30,3.8820885867434116
30,4.017445181421865
30,4.086433045693244
30,4.156590890710578
30,4.154359331056225
30,4.1503601538203325
30,4.1484270889210775
30,4.086301080488343
30,4.08397988288363
30,4.080973995205327
30,4.081716541695699
30,4.310559922565784
30,4.542633637202804
30,4.67480823366083
30,4.8390963700429745
30,4.974848058947928
30,4.90537069609126
30,4.737589904241696
30,4.601408897730875
30,4.598921110454311
30,4.600626194535891
30,4.607530377629079
30,4.538840449617291
30,4.771557669427492
30,4.667236540833602
30,4.533903207500268
30,4.530566035737492
30,4.532416613332487
30,4.528397482292292
30,4.529070928495235
30,4.459985906256947
30,4.455641447307114
30,4.457664708652234
30,4.455814131057241
30,4.453881066157984
30,4.2226963324655475
30,4.025335707333801
30,4.0905535175411
30,4.094897976490932
30,4.02612958496603
30,4.0227476636074035
30,4.029359918732966
30,3.9633093655894327
30,3.966401167363996
30,4.037086965070857
30,4.035236387475863
30,3.8736119766535513
30,3.9105834589677206
30,4.0467644654785415
30,4.052258140433407
30,3.9838863896851615
30,3.979721765131552
30,4.045772318275085
30,4.045772318275085
30,4.279105651608417
30,4.411366162162705
30,4.41640841800706
30,4.4088824498989
30,4.415425604737032
30,4.411260980183423
30,4.481725758593651
30,4.483430842675229
30,4.480791467806975
30,4.4833154916049125
30,4.482156754729605
30,4.714922310086312
30,4.911691976319377
30,4.67526684121148
30,4.5360637992429576
30,4.544969523523059
30,4.250839232158248
30,4.110893643699353
30,4.173713863075951
30,4.169041239637116
30,4.172271573404052
30,4.170630972648379
30,4.399354216042836
30,4.29742115114358
30,4.1654047691863685
30,4.164331946407324
30,3.9353430720238225
30,3.803942803589746
30,3.741440761476689
30,3.7387012029371105
30,3.807367800592954
30,3.810215473770441
30,3.8090567368951342
30,3.8130915266526264
30,3.8130915266526264
30,3.5172561512062375
30,3.379051883350296
30,3.3082205921300196
30,3.3088367056531522
30,3.3110682653075068
30,3.2455603355161466
30,3.2473351859145874
30,3.0140018525812535
30,3.0447889077191386
30,3.1826121935157206
30,3.247899104010446
30,3.5426455088983904
30,3.447135461361639
30,3.322024539139685
30,3.32669716257852
30,3.3259908526095225
30,3.259324185942856
30,3.2607039421147967
30,3.560703942114797
30,3.38987265089452
30,3.089872650894521
30,3.1521948586113533
30,3.14910305683679
30,2.978271765616513
30,2.8465192539474513
30,2.849483956725344
30,2.846636283547856
30,2.8477950204231632
30,2.850026580077517
30,2.8469347783029533
30,3.077176309861723
30,3.2105096431950577
30,3.048007601082
30,2.742781397619991
30,2.607922814601301
30,2.671849922728389
30,2.6731668741045116
30,2.907091166336526
30,3.113435556275536
30,3.044918312013875
30,3.0404283595506265
30,3.0375806863731394
30,3.1997574005765577
30,3.3300317214647026
30,3.0349026559873105
30,2.896896699215142
30,2.96356336588181
30,2.97017562100737
30,2.9721086859066266
30,3.271600687021402
30,3.573832246675756
30,3.739972437769649
30,3.6405402157462743
30,3.739381478870967
30,3.8716419894252527
30,3.8686772866473604
30,3.5709088463017147
30,3.4369845540697006
30,3.437600667592834
30,3.3670504819571194
30,3.363166962988072
30,3.1333248080054052
30,3.2305852494658267
30,3.5329637797503493
30,3.6636577382154285
30,3.366397296755007
30,3.2288993388680627
30,3.2266677792137104
30,3.22464451786859
30,3.287292053495061
30,3.2905223872619964
30,3.29275394691635
30,3.363910566046265
30,3.3608187642717016
30,3.652309680768258
30,3.786151012986816
30,3.7877916137424887
30,3.7838187334851816
30,3.7152190019192592
30,3.720597935327092
30,3.7159878453882156
30,3.7201524699418256
30,3.9546928756969737
30,4.089801059428748
30,3.793292237779414
30,3.555794279892471
30,3.7192306127922032
30,3.853771018547351
30,3.8550879699234732
30,3.928729957333751
30,4.001054993367907
30,3.999204415772913
30,3.9013530154138105
30,3.7085766524126087
30,3.7079856935139266
30,4.007394734615246
30,3.9073947346152464
30,3.6762929609362667
30,3.3769364661094463
30,3.247622263816308
30,3.243012173877432
30,3.2456515487456854
30,3.2421603703950184
30,2.9421603703950185
30,2.810532121143265
30,2.81002412225804
30,2.8078755226171426
30,2.805726922976245
30,2.8706885055613323
30,2.569982195592335
30,2.4446408735565037
30,2.5099905888470477
30,2.4399682501176683
30,2.437647052512956
30,2.7376470525129553
30,2.9722400045426016
30,3.10880367164287
30,3.0409299325543895
30,3.040256486351446
30,3.03832342145219
30,3.03832342145219
30,3.273507332380518
30,3.2760313561784553
30,3.338322059023811
30,3.339529131445626
30,3.338415006262728
30,3.5717483395960614
30,3.805081672929395
30,4.103822054233081
30,4.237155387566415
30,4.2423815910284235
30,4.177240174047113
30,4.182111108569721
30,4.414371619124008
30,4.311141285357072
30,4.176842495492562
30,4.178423317156834
30,4.178931316042058
30,4.180636400123637
30,4.4781123763257
30,4.6069050514251
30,4.604057378247613
30,4.672872644555176
30,4.6745777286367565
30,4.439984776607109
30,4.3106705743139715
30,4.31007961541529
30,4.376746282081957
30,4.374327926510336
30,4.305956175762091
30,4.30418132536365
30,4.300690147012983
30,4.531499456548379
30,4.665476295054892
30,4.665476295054891
30,4.664441820596892
30,4.433340046917913
30,4.20000671358458
30,3.998847976709272
30,4.000698554304267
30,3.9989237039058256
30,3.762685364715196
30,3.6255539196383015
30,3.4623784313223016
30,3.561903750018481
30,3.6989420984225703
30,3.7007169488210114
30,3.6356908829100174
30,3.6376239478092733
30,3.4054976868977547
30,3.1739392039628624
30,3.0411323462023043
30,3.040018221019405
30,3.038859484144099
30,3.2734524361737445
