Analysis Counter,Node,Read time,Write time,Embedding time,Choose action,Reward calculate,Execution time,Training time
93,sta3,0.8471012115478516,0.052928924560546875,0.15044212341308594,5.882501602172852,0.023365020751953125,7.030248641967773,0
94,sta3,31.4028263092041,0.057697296142578125,0.2510547637939453,6.559133529663086,0.00667572021484375,38.35630416870117,0
95,sta3,0.9598731994628906,0.04649162292480469,0.14901161193847656,5.9661865234375,0.008106231689453125,7.2154998779296875,0
96,sta3,31.378984451293945,0.0438690185546875,0.4363059997558594,8.275270462036133,0.0095367431640625,40.26484489440918,0
97,sta3,6.296396255493164,0.0591278076171875,0.2086162567138672,5.905628204345703,0.008344650268554688,12.57181167602539,0
98,sta3,36.84663772583008,0.072479248046875,0.4265308380126953,12.337923049926758,0.011444091796875,49.8509407043457,0
99,sta3,82.66592025756836,0.09369850158691406,0.5929470062255859,15.576601028442383,0.0171661376953125,99.15518760681152,0
100,sta3,1.405477523803711,0.05507469177246094,0.22530555725097656,8.00180435180664,0.0069141387939453125,9.778499603271484,0
101,sta3,0.1952648162841797,0.035762786865234375,0.13518333435058594,5.319118499755859,0.0057220458984375,5.760431289672852,0
102,sta3,0.13828277587890625,0.03504753112792969,0.1475811004638672,4.958629608154297,0.005245208740234375,5.35273551940918,0
103,sta3,30.72977066040039,0.05221366882324219,0.33092498779296875,8.55708122253418,0.011682510375976562,39.80898857116699,0
104,sta3,30.70831298828125,0.046253204345703125,0.4405975341796875,8.849382400512695,0.0069141387939453125,40.1608943939209,0
105,sta3,0.2663135528564453,0.040531158447265625,0.14519691467285156,5.967140197753906,0.0064373016357421875,6.497383117675781,0
106,sta3,30.553579330444336,0.047206878662109375,0.30350685119628906,12.054920196533203,0.007867813110351562,43.053627014160156,0
107,sta3,2.9158592224121094,0.0667572021484375,0.19693374633789062,9.365558624267578,0.009775161743164062,12.687444686889648,0
108,sta3,0.14519691467285156,0.03910064697265625,0.1862049102783203,5.7735443115234375,0.006198883056640625,6.221532821655273,0
109,sta3,147.73082733154297,0.0553131103515625,0.2655982971191406,6.138801574707031,0.009298324584960938,154.3278694152832,0
110,sta3,30.429601669311523,0.04673004150390625,0.31375885009765625,5.781650543212891,0.0069141387939453125,36.667823791503906,0
111,sta3,99.07388687133789,0.06580352783203125,0.6363391876220703,12.066125869750977,0.009059906005859375,112.00785636901855,0
112,sta3,89.93697166442871,0.08988380432128906,0.3120899200439453,8.669137954711914,0.011205673217773438,99.14565086364746,0
113,sta3,55.182695388793945,0.055789947509765625,0.26297569274902344,7.201433181762695,0.0073909759521484375,62.83855438232422,0
114,sta3,87.45074272155762,0.04839897155761719,0.2741813659667969,6.319522857666016,0.0095367431640625,94.21229362487793,0
115,sta3,30.341148376464844,0.07462501525878906,0.2682209014892578,6.760120391845703,0.009298324584960938,37.55784034729004,0
116,sta3,18.24045181274414,0.05841255187988281,0.4649162292480469,15.51055908203125,0.024318695068359375,34.4386100769043,0
117,sta3,0.5652904510498047,0.0457763671875,0.14901161193847656,5.936384201049805,0.0059604644775390625,6.772041320800781,0
118,sta3,0.18072128295898438,0.044345855712890625,0.13875961303710938,5.654573440551758,0.0059604644775390625,6.086587905883789,0
119,sta3,0.1308917999267578,0.050067901611328125,0.13065338134765625,5.811214447021484,0.007867813110351562,6.212949752807617,0
120,sta3,30.362606048583984,0.048160552978515625,0.32210350036621094,6.476163864135742,0.0069141387939453125,37.308692932128906,0
121,sta3,0.7600784301757812,0.04315376281738281,0.1347064971923828,5.707025527954102,0.006198883056640625,6.717920303344727,0
122,sta3,32.614946365356445,0.04839897155761719,0.2701282501220703,6.731510162353516,0.0095367431640625,39.781808853149414,0
123,sta3,0.3333091735839844,0.046253204345703125,0.1361370086669922,5.785942077636719,0.008106231689453125,6.3934326171875,0
124,sta3,9.000062942504883,0.05555152893066406,0.20122528076171875,6.27589225769043,0.008821487426757812,15.63715934753418,0
125,sta3,30.5328369140625,0.06031990051269531,0.24771690368652344,6.113529205322266,0.009059906005859375,37.06693649291992,0
126,sta3,0.47707557678222656,0.0438690185546875,0.14400482177734375,5.729436874389648,0.00762939453125,6.48808479309082,0
127,sta3,31.25619888305664,0.062465667724609375,0.41031837463378906,9.015083312988281,0.010251998901367188,40.90690612792969,0
128,sta3,93.60170364379883,0.08320808410644531,0.5099773406982422,14.32943344116211,0.014543533325195312,108.72507095336914,0
129,sta3,189.2247200012207,0.049591064453125,0.7319450378417969,11.951208114624023,0.022172927856445312,202.13794708251953,0
130,sta3,30.273914337158203,0.056743621826171875,0.2913475036621094,6.200313568115234,0.00762939453125,36.91458702087402,0
131,sta3,1.9233226776123047,0.06437301635742188,0.20647048950195312,6.259441375732422,0.00667572021484375,8.540630340576172,0
132,sta3,21.87323570251465,0.04649162292480469,0.2448558807373047,6.648063659667969,0.006198883056640625,28.928756713867188,0
133,sta3,1.804351806640625,0.0667572021484375,0.13780593872070312,6.120920181274414,0.009059906005859375,8.229970932006836,0
134,sta3,30.545711517333984,0.07605552673339844,0.3464221954345703,9.184122085571289,0.010251998901367188,40.28582572937012,0
135,sta3,0.29468536376953125,0.05364418029785156,0.1316070556640625,8.281230926513672,0.009298324584960938,8.856534957885742,0
136,sta3,21.60501480102539,0.06127357482910156,0.3490447998046875,8.597612380981445,0.010013580322265625,30.74336051940918,0
